Timestamp,Oletko palkansaaja vai laskuttaja?,Oletko siirtynyt palkansaajasta laskuttajaksi tai päinvastoin 1.10.2023 jälkeen?,Ikä,Sukupuoli,Työkokemus alalta (vuosina),Koulutustaustasi,Tulojen muutos viime vuodesta (%),Montako vuotta olet tehnyt laskuttavaa työtä alalla?,Mitä palveluja tarjoat?,"Tuntilaskutus (ALV 0%, euroina)","Vuosilaskutus (ALV 0%, euroina)",Hankitko asiakkaasi itse suoraan vai käytätkö välitysfirmojen palveluita?,Mistä asiakkaat ovat?,Työpaikka,Missä kaupungissa työpaikkasi pääasiallinen toimisto sijaitsee?,Millaisessa yrityksessä työskentelet?,Työaika,Kuinka suuren osan ajasta teet lähityönä toimistolla?,Rooli / titteli,"Kuukausipalkka (brutto, euroina)","Vuositulot (sis. bonukset, osingot yms, euroina)",Vapaa kuvaus kokonaiskompensaatiomallista,Onko palkkasi nykyroolissasi mielestäsi kilpailukykyinen?,Vapaa sana,Palautetta kyselystä ja ideoita ensi vuoden kyselyyn
12/10/2024 11:34:55,Laskuttaja,En,46-50,mies,20.0,diplomi-insinööri (tietotekniikka),0.0,1.5,full stack,90.0,150000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
12/10/2024 12:11:12,Palkansaaja,En,31-35,Mies,10.0,DI,2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,Software engineer,5800.0,80000.0,,Kyllä,,
12/10/2024 12:26:06,Palkansaaja,En,26-30,Mies,4.0,Alempi korkeakoulututkinto,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Fullstack developer,3190.0,,,Ei,,
12/10/2024 13:34:25,Palkansaaja,En,51-55,Mies,35.0,Tekn. yo,2.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Platform Architect,6600.0,82500.0,,Kyllä,,
12/10/2024 14:35:29,Palkansaaja,En,31-35,Nainen,3.0,Lukio,5.0,,,,,,,,Joensuu,"Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,Software engineer,3640.0,43680.0,,Ei,,
12/10/2024 14:45:34,Palkansaaja,En,36-40,M,12.0,DI,2.5,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",105.0,0.0,Team lead,8700.0,108000.0,"Kourallinen optioita, joiden arvo on 0€ kunnes pukumiehet päättävät toisin",Ei,,
12/10/2024 15:01:48,Palkansaaja,En,31-35,nainen,4.0,"fm, venäjän kieli",8.0,,,,,,,Tietoevry,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,10.0,Full stack developer,3920.0,,,Kyllä,,
12/10/2024 17:32:40,Palkansaaja,En,21-25,Mies,2.0,Tietojenkäsittelytieteen kandidaatti,100.0,,,,,,,Mindler,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",50.0,80.0,Fullstack developer,4000.0,24000.0,,Ei,Sain potkut koeajalla koska ruotsalaiselta firmalta alkoi loppua rahat :(,
12/10/2024 17:38:12,Palkansaaja,En,21-25,Nainen,5.0,"Tekniikan ylioppilas, tietotekniikka",1.3,,,,,,,Futurice,Tampere,Konsulttitalossa,60.0,25.0,Fullstack Developer,1936.0,472.0,,Ei,,
12/10/2024 20:26:48,Palkansaaja,En,21-25,Mies,2.0,IT-tradenomi,25.0,,,,,,,,Tampere,Konsulttitalossa,100.0,25.0,Full-stack developer,3500.0,45200.0,Vuosibonus,Kyllä,,
12/10/2024 21:11:03,Palkansaaja,En,36-40,,12.0,Yliopisto,5.0,,,,,,,n8n,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Software engineer,8000.0,96000.0,Pieni siivu firmasta,Ei,,
12/10/2024 21:30:13,Laskuttaja,En,46-50,mies,24.0,tradenomi,0.0,6.0,"softadevausta, backend",75.0,115000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
12/10/2024 21:53:17,Palkansaaja,En,46-50,Mies,10.0,Ylioppilas,0.0,,,,,,,,Jyväskylä,Konsulttitalossa,100.0,0.0,Web Developer,3200.0,0.0,,Ei,,
13/10/2024 09:31:28,Palkansaaja,En,36-40,Mies,15.0,Ohjelmistotuotannon diplomi-insinööri,0.0,,,,,,,Arado,Turku,Konsulttitalossa,100.0,40.0,Senior Consultant,7400.0,90000.0,Kuukausipalkka on 50% kuun laskutuksesta.,Kyllä,,
13/10/2024 09:59:15,Palkansaaja,En,31-35,mies,16.0,tekn. yo,1.3,,,,,,,,Turku,Konsulttitalossa,100.0,1.0,Senior Embedded Developer / Electronics engineer,5358.0,,,Kyllä,,
13/10/2024 10:09:21,Palkansaaja,En,31-35,,4.0,Fyysikko,20.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,70.0,Data Scientist,4750.0,,,Kyllä,,
13/10/2024 10:47:45,Palkansaaja,En,36-40,Mies,7.0,,0.0,,,,,,,Sitedrive,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Lead developer (frontend focus),7280.0,91000.0,"Oma panostus yrityksen osakekantaan, optio-ohjelma",Kyllä,,
13/10/2024 12:11:22,Palkansaaja,En,41-45,Mies,4.5,"Tradenomi, tietojenkäsittely (AMK)",3.8,,,,,,,,Turku,"Konsulttitalo, jolla on omaa tuotebisnestä",100.0,15.0,Full stack developer,3518.0,44656.0,,Ei,,
13/10/2024 12:51:05,Palkansaaja,En,36-40,Mies,12.0,Teekkari,25.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,80.0,Full stack developer,6000.0,78000.0,Optiot palkan päälle (laskettu arvolla 0),Kyllä,,Yrityksen koko olisi mielenkiintoinen tieto tilastoissa
13/10/2024 13:03:50,Palkansaaja,En,36-40,Mies,7.0,Tietotekniikan insinööri,0.0,,,,,,,Siili Solutions,Seinäjoki,Konsulttitalossa,100.0,60.0,Software developer,4000.0,50000.0,,Ei,,
13/10/2024 15:24:03,Palkansaaja,En,31-35,Mies,4.0,AMK,31.0,,,,,,,,Tampere,Konsulttitalossa,37.5,5.0,Software Architect,6300.0,78000.0,,Kyllä,,
13/10/2024 15:36:37,Palkansaaja,En,41-45,Nainen,2.0,Ammattikoulu,0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Software developer,3200.0,40000.0,,Ei,,
13/10/2024 20:00:12,Palkansaaja,En,41-45,,5.0,FT,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,,Data scientist,6000.0,75000.0,,Kyllä,,
13/10/2024 20:15:14,Palkansaaja,En,41-45,Mies,17.0,DI,2.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,10.0,DevOps specialist,6000.0,72000.0,Kiinteä palkka,Kyllä,,
13/10/2024 20:47:35,Laskuttaja,"Kyllä, palkansaajasta laskuttajaksi",41-45,Mies,23.0,Diplomi-insinööri,0.0,0.0,specialist,,0.0,Itse,Ulkomailta,,,,,,,,,,,,
13/10/2024 23:05:11,Palkansaaja,En,31-35,Mies,12.0,AMK (Tietojenkäsittelyn tradenomi),0.0,,,,,,,Brella,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Full-stack Developer,6511.0,78100.0,Peruspalkka + optiot,Kyllä,,
14/10/2024 00:46:19,Palkansaaja,En,46-50,mies,27.0,,2.6,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Senior fullstack SW developer,4800.0,0.0,,Ei,,
14/10/2024 02:22:35,Palkansaaja,En,36-40,Mies,12.0,Diplomi-insinööri,10.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,15.0,Product Manager,5690.0,,,Ei,,
14/10/2024 07:59:43,Laskuttaja,En,31-35,Mies,9.0,DI,1.0,2.0,Softadevaus,84.0,108000.0,Itse,Suomesta,,,,,,,,,,,,
14/10/2024 08:28:51,Palkansaaja,En,46-50,mies,21.0,"DI, Ohjelmistotekniikka",3.0,,,,,,,,Seinäjoki,"Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Chief Architect,6300.0,0.0,,Kyllä,,
14/10/2024 08:29:01,Palkansaaja,En,36-40,mies,8.0,merkonomi,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,full stack developer,4545.0,,54540,Kyllä,,
14/10/2024 08:37:31,Palkansaaja,"Kyllä, laskuttajasta palkansaajaksi",26-30,Mies,4.0,Tietotekniikan maisteri,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Data Engineer,5200.0,62400.0,Vain palkka,Ei,,
14/10/2024 08:48:29,Palkansaaja,En,36-40,Mies,17.0,"Ylioppilas, Tietojenkäsittelyn IT-Tradenomi",3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Senior Full Stack Developer,5433.0,71800.0,"Etätoimisto, netti kotiin, puhelin- ja virike-edut, koulutusrahasto",Kyllä,".NET -developer. Koodausta, arkkitehtuurisuunnittelua, asiakaspalavereja, devops-hommia. Koko paketti, vain myynti puuttuu.",Tekkistäkin vois checkboxeilla kysästä
14/10/2024 08:53:26,Palkansaaja,En,31-35,Mies,9.0,Diplomi-insinööri,3.8,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,90.0,Full-stack web-ohjelmistokehittäjä ,5400.0,67500.0,Nimellisen kokoinen kasvuyrityksen optio-ohjelma palkan lisäksi,Kyllä,,
14/10/2024 08:55:11,Laskuttaja,En,26-30,Mies,3.5,"Tradenomi, tietojenkäsittely.",3.0,4.0,RPA-kehitys,35.0,25000.0,"Itse, Aina sama asiakas.",Suomesta,,,,,,,,,,,Teen töitä opiskelujen ohella keskimäärin 10-20 tuntia viikossa.,
14/10/2024 08:55:52,Palkansaaja,En,36-40,,12.0,insinööri,0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,1.0,Frontend developer,4700.0,0.0,,Ei,,
14/10/2024 08:59:49,Palkansaaja,En,26-30,Mies,5.0,Luonnontieteiden Kandidaatti,0.0,,,,,,,,Tampere,"Tuotetalossa, jonka core-bisnes on softa",100.0,20.0,Fullstack Developer,5000.0,60000.0,,Kyllä,,
14/10/2024 09:08:51,Palkansaaja,En,36-40,Mies,14.0,Tietotekniikan Insinööri,0.4,,,,,,,Siili Solutions Oyj ,Seinäjoki,Konsulttitalossa,100.0,60.0,Full-stack developer,4620.0,55440.0,90/10 ,Ei,,
14/10/2024 09:21:33,Laskuttaja,En,36-40,Mies,15.0,Ekonomi,0.0,7.0,Full stack,129.0,50000.0,Itse,"Suomesta, Ulkomailta",,,,,,,,,,,,
14/10/2024 09:22:03,Palkansaaja,En,41-45,Mies,18.0,Insinööri (AMK),3.0,,,,,,,Tietoevry,Tampere,,100.0,80.0,Senior Software Developer,5290.0,67000.0,,Kyllä,,
14/10/2024 09:29:43,Palkansaaja,En,36-40,Mies,18.0,"Ylioppilas, kesken jääneet yliopisto-opinnot (Tietojenkäsittelytiede)",1.0,,,,,,,Solita,Turku,Konsulttitalossa,100.0,10.0,Senior Front-end Developer,5407.48,68915.0,Kiinteä kuukausipalkka,Kyllä,,
14/10/2024 09:31:39,Palkansaaja,En,31-35,mies,8.0,DI,10.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Arkkitehti,6000.0,75000.0,,Kyllä,,
14/10/2024 09:42:45,Palkansaaja,En,31-35,Mies,10.0,Ylioppilas,0.0,,,,,,,,Oulu,Konsulttitalossa,100.0,5.0,Full-stack developer,6800.0,81600.0,,Kyllä,,
14/10/2024 10:09:56,Palkansaaja,En,26-30,Mies,3.0,Diplomi-insinööri (tietotekniikka),20.0,,,,,,,Data & AI -konsulttilafka,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Machine Learning Engineer,5000.0,72000.0,Peruspalkka + firman tulokseen sidottu bonus loppuvuodesta + kattavat työsuhde-edut.,Kyllä,,
14/10/2024 10:11:13,Palkansaaja,En,46-50,Nainen,27.0,Opistotaso,7.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,,6400.0,,,Kyllä,,
14/10/2024 10:24:23,Laskuttaja,En,36-40,mies,12.0,mies,0.0,8.0,"backend, aws/gcp infratunkkaus, devops",95.0,150000.0,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
14/10/2024 10:30:19,Palkansaaja,,31-35,on,10.0,Riittävä,0.0,,,,,,,kasvuyhtiö,,"Tuotetalossa, jonka keskeinen tarjonta on ohjelmisto",105.0,67.0,Ohjelmoija,5000.0,0.0,,Kyllä,,"Suomenkielinen kysely voisi sisältää parempaa suomenkieltä. Softa hyi, core-business yök."
14/10/2024 11:03:14,Palkansaaja,En,41-45,Mies,25.0,FM TKT,20.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,25.0,Lead architect,10722.0,135000.0,"Vähemmistösiivu listaamattomasta yhtiöstä, jonkin verran optioita. Työsuhdematkakortti, -netti ja -puhelin ja muutama satanen virike-etuja vuodessa.",Kyllä,,"Voisi eritellä omiin kohtiinsa potentiaaliset edut (optiot, osakkeet) ja ei suoraan rahana realisoitavat (hammashoidot, työsuhdefillarit yms.)"
14/10/2024 11:03:32,Palkansaaja,En,21-25,Mies,4.0,Yliopisto jätetty kesken,50.0,,,,,,,,Tampere,Konsulttitalossa,100.0,10.0,DevOps Engineer,5000.0,60000.0,,Kyllä,,
14/10/2024 11:27:48,Palkansaaja,En,41-45,mies,19.0,DI,1.0,,,,,,,,Tampere,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,60.0,DevOps Manager,6280.0,90000.0,peruspalkka + bonus,Kyllä,,
14/10/2024 11:46:00,Palkansaaja,En,36-40,F,5.0,Datanomi,8.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,40.0,Frontend developer,4000.0,50000.0,,Kyllä,,
14/10/2024 11:55:36,Palkansaaja,En,36-40,Mies,13.0,Yliopisto-dropout,0.0,,,,,,,,Turku,Konsulttitalossa,100.0,50.0,Software developer,7000.0,90000.0,,Kyllä,,
14/10/2024 13:11:30,Palkansaaja,En,31-35,mies,4.0,"FM suomen kieli, Hive Helsinki",,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",90.0,10.0,Ohjelmistokehittäjä,4250.0,,,Kyllä,,
14/10/2024 13:11:41,Palkansaaja,En,41-45,M,17.0,Tekn. yo.,0.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,30.0,Lead,7000.0,,+ pienimuotoinen osakeohjelmta,Kyllä,,
14/10/2024 13:17:54,Palkansaaja,En,36-40,Mies,13.0,AMK,3.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,2.0,johtaja,9200.0,140000.0,,Kyllä,,
14/10/2024 13:48:37,Palkansaaja,En,36-40,,3.0,,10.0,,,,,,,,,Konsulttitalossa,100.0,5.0,Project Manager,5200.0,67000.0,,Ei,,
14/10/2024 13:50:50,Palkansaaja,En,36-40,Mies,17.0,Ammattikoulu,4.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Julkinen tai kolmas sektori,100.0,90.0,Ohjelmistoarkkitehti,6400.0,81000.0,,Kyllä,,
14/10/2024 13:52:30,Palkansaaja,En,26-30,mies,10.0,IT-tradenomi,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,0.0,Software Developer,7500.0,88000.0,,Kyllä,,
14/10/2024 13:54:35,Laskuttaja,En,36-40,He / Him / Male,14.0,Tietoliikennetekniikan DI,6.35,2.0,full stack,84.0,135000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
14/10/2024 14:11:20,Palkansaaja,En,31-35,mies,8.0,"filosofian maisteri (humanistinen, tietojenkäsittelytieteen pitkä sivuaine)",0.0,,,,,,,"Recruit Co., Ltd.","Tokio, Japani","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Data engineer + fullstack web dev,2940.0,44070.0,"12 kuukauden palkka, plus kaksi kertaa vuodessa maksettava à n. 1-2 kuukauden palkkaa vastaava bonus","Verrattuna moniin japanilaisiin yrityksiin se on, mutta Tokiossa toimiviin globaaleihin yrityksiin verrattuna ei aivan.",,
14/10/2024 14:35:12,Palkansaaja,En,31-35,Mies,6.0,Filosofian kandidaatti,5.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Software architect,5700.0,71500.0,,Kyllä,,
14/10/2024 14:45:59,Palkansaaja,En,41-45,Mies,10.0,Melkein maisteri,3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,5.0,BI Consult,5700.0,68000.0,Pieni bonusosuus kk-palkan päällä,Kyllä,"Rooli on kyllä sellainen, että ei hajuakaan, mitä muille maksetaan vastaavassa asemassa","Firmakysymykseen vastaaminen on kyllä tunnistamisen kannalta sellainen, että melkeinpä kaikki vastaajat voidaan yksilöidä suht helposti."
14/10/2024 15:11:10,Palkansaaja,En,41-45,mies,18.0,Ammattikorkeakoulu,6.0,,,,,,,OP,Oulu,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,20.0,Solution analyst,6300.0,80000.0,,Kyllä,,
14/10/2024 15:26:01,Palkansaaja,En,26-30,Mies,8.0,AMK insinööri,0.0,,,,,,,,Oulu,Konsulttitalossa,100.0,90.0,"Senior Software Engineer, backend / full stack",5300.0,63000.0,"Kiinteä kuukausipalkka ilman bonuksia, osakkeita, optioita jne. kannustimia",Ei,,"Olisi ehkä mukava saada jonkinlaista dataa miten teknologiat tai kielet vaikuttavat tulotasoon suomessa. Jenkeistä tuntuu puskevan monen moista charttia mikä on keskimääräinen tulotaso henkilöillä jotka kirjottavat Javaa, Go:ta, typescriptiä jne. Eli karkeasti voisi halutessaan kertoa pääasiallisen ohjelmointikielensä ja tästä saataisiin muodostettua dataa tyylillä ""Javadenat ovat palkkakuninkaita ja seuraavana tulevat Go:ta kirjottavat jannut""."
14/10/2024 15:33:34,Palkansaaja,En,26-30,Mies,6.0,It-insinööri,3.0,,,,,,,,Kuopio,"Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Cloud Engineer,5500.0,70000.0,Vuosibonus max 1kk palkasta,Kyllä,,
14/10/2024 15:38:08,Palkansaaja,En,26-30,M,6.0,FM,7.0,,,,,,,Valtio,"PK-Seutu (Helsinki, Espoo, Vantaa)",Julkinen tai kolmas sektori,100.0,20.0,It-asiantuntija,4250.0,,,Ei,,
14/10/2024 16:21:35,Palkansaaja,En,36-40,Mies,5.0,Insinööri AMK ,27.0,,,,,,,,Tampere,Konsulttitalossa,100.0,5.0,PLM Engineer,4700.0,60000.0,,Kyllä,,
14/10/2024 16:49:46,Palkansaaja,En,31-35,Mies,10.0,Tietojenkäsittelytiede (valmistumatta),3.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,50.0,Full stack software engineer,5700.0,75000.0,joku hatusta vedetty arvio optioiden odotusarvolle,Kyllä,,
14/10/2024 17:56:16,Laskuttaja,En,46-50,Mies,24.0,diplomi-insinööri (ohjelmistotekniikka),0.0,2.0,Softadevausta (backend),80.0,135000.0,Käytän välitysfirmoja,"Suomesta, Ulkomailta",,,,,,,,,,,,
14/10/2024 18:12:16,Palkansaaja,En,36-40,Mies,20.0,Ylioppilas,12.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,40.0,Principal Engineer,8000.0,112000.0,,Kyllä,,
14/10/2024 18:35:07,Palkansaaja,En,41-45,M,14.0,"DI, tietoliikennetekniikka",0.0,,,,,,,,Tampere,Konsulttitalossa,100.0,50.0,"Senior software engineer, full stack, web crud",5800.0,75000.0,,Kyllä,,
14/10/2024 19:44:25,Palkansaaja,En,26-30,Mies,4.0,Ylioppilas,26.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,20.0,Azure specialist,4300.0,51600.0,Osakeohjelma mahdollistaa yrityksen osakkeiden oston markkinahintaa pienemmällä summalla,Kyllä,,
14/10/2024 21:31:57,Palkansaaja,En,41-45,Mies,11.0,Ylempi korkeakoulu,14.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,90.0,CTO,7000.0,91000.0,,Ei,,
14/10/2024 22:03:09,Palkansaaja,En,31-35,Mies,10.0,Insinööri (amk),2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,30.0,Senior developer ,6750.0,89500.0,"bonus, lisä-/ylityöt",Kyllä,,
14/10/2024 23:30:54,Palkansaaja,En,46-50,Mies,26.0,"FM tietojenkäsittelytiede, tradenomi, sosionomi AMK",0.0,,,,,,,,Oulu,"Tuotetalossa, jonka core-bisnes on softa",80.0,50.0,"Lead developer, medical software",4640.0,,55920,Kyllä,,
14/10/2024 23:40:45,Palkansaaja,En,41-45,mies,21.0,DI,4.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,30.0,CTO,7300.0,100000.0,,Kyllä,,
15/10/2024 00:21:09,Palkansaaja,En,31-35,mies,7.0,ylioppilas,5.0,,,,,,,Sanoma Media Finland,,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,10.0,Frontend developer,5000.0,65000.0,,Ei,,
15/10/2024 01:46:55,Palkansaaja,En,36-40,Mies,7.0,Tietotekniikan kandi,10.0,,,,,,,,Tampere,Konsulttitalossa,100.0,30.0,Fullstack developer,4700.0,52000.0,,Kyllä,,
15/10/2024 08:48:35,Palkansaaja,En,26-30,Mies,2.0,Ammattikoulu,5.0,,,,,,,,Tampere,Mainostoimisto,100.0,1.0,Web developer / WordPress developer,3100.0,37200.0,,Ei,,
15/10/2024 09:54:06,Palkansaaja,En,36-40,,18.0,,,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,100.0,senior software developer,6600.0,82000.0,,,,
15/10/2024 10:34:38,Palkansaaja,En,41-45,Mies,20.0,Datanomi,5.0,,,,,,,,Turku,"Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,100.0,Scrum Master,5000.0,,,Kyllä,,
15/10/2024 11:11:16,Palkansaaja,En,,,,,3.0,,,,,,,Wonna Oy,"PK-Seutu (Helsinki, Espoo, Vantaa)",Konsulttitalossa,100.0,70.0,Lead Fullstack Developer,6200.0,80500.0,Palkka + bonus joka lasketaan laskutettujen tuntien suhteessa firman tuloksen tietyn raja-arvon ylimenevästä osasta + osingot.,Kyllä,,
15/10/2024 11:54:43,Laskuttaja,En,41-45,Mies,15.0,amk,,2.0,devops,75.0,,Käytän välitysfirmoja,Suomesta,,,,,,,,,,,,
15/10/2024 12:51:54,Palkansaaja,En,31-35,,12.0,DI,2.5,,,,,,,,Tampere,Konsulttitalossa,100.0,90.0,,5905.0,73235.0,,Kyllä,,
15/10/2024 14:01:32,Palkansaaja,En,41-45,Mies,20.0,Ylioppilas,2.0,,,,,,,,Turku,"Tuotetalossa, jonka core-bisnes on softa",100.0,33.0,Tuotekehitystiimien vetäjä,7500.0,,,Ei,,
15/10/2024 14:55:03,Laskuttaja,En,31-35,Mies,9.0,Diplomi-insinööri,7.78,3.0,Power BI Konsultointi,97.0,160000.0,"Itse, Käytän välitysfirmoja",Suomesta,,,,,,,,,,,,
15/10/2024 15:35:38,Palkansaaja,En,26-30,Nainen,5.0,Amattikorkeakoulu,12.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,40.0,Frontend developer,4500.0,,,Kyllä,,
15/10/2024 15:39:48,Palkansaaja,En,41-45,muu,18.0,DI,3.0,,,,,,,RELEX,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",90.0,0.0,Senior Engineering Manager,5910.0,71200.0,,Kyllä,,
15/10/2024 15:47:42,Palkansaaja,En,26-30,m,5.0,tietojenkäsittelytieteen kandidaatti,8.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Senior full stack developer,5700.0,73000.0,,Kyllä,,
15/10/2024 15:58:10,Palkansaaja,En,41-45,nainen,10.0,FM,2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)",Julkinen tai kolmas sektori,100.0,20.0,Sysadmin,4400.0,55000.0,,"ihan ok, julkisen puolen pitkät lomat komprnsoi",,
15/10/2024 16:12:45,Palkansaaja,En,36-40,Mies,5.0,Tietojenkäsittelytieteen Kandidaatti,1.3,,,,,,,Relex Solutions,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,5.0,Software Developer,4350.0,53000.0,,Ei,,
15/10/2024 16:15:01,Palkansaaja,En,41-45,Ihminen. Kikkelillä.,19.0,Ylioppilas,1.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,0.0,Fullstack developer,5400.0,,,Kyllä,,
15/10/2024 16:34:15,Palkansaaja,En,51-55,mies,5.0,"Bachelor of Engineering, Computer science",18.0,,,,,,,Terveystalo,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,40.0,Senior fullstack web developer,5300.0,63750.0,"Lounasetu (10%), urheilu/kulttuurietu (150 eur)",Kyllä,,
15/10/2024 16:34:55,Palkansaaja,En,36-40,Mies,15.0,"Elektroniikan ja tietoliikennetekniikan perustutkinto, ammattikoulu",,,,,,,,RELEX Solutions,"PK-Seutu (Helsinki, Espoo, Vantaa)","Tuotetalossa, jonka core-bisnes on softa",100.0,1.0,Senior Site Reliability Engineer,5700.0,,,Kyllä,,
15/10/2024 17:01:55,Palkansaaja,En,46-50,M,25.0,FM tietojenkäsittelytiede,2.0,,,,,,,,"PK-Seutu (Helsinki, Espoo, Vantaa)","Yrityksessä, jossa softa on tukeva toiminto (esim pankit, terveysala, yms)",100.0,5.0,Lead Architect,7600.0,95000.0,,Kyllä,,
